,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,2.198437452316284,0.15000000596046448,2.197265625,0.20000000298023224
1,2.194531202316284,0.17499999701976776,2.193359375,0.20000000298023224
2,2.1917967796325684,0.17499999701976776,2.19140625,0.20000000298023224
3,2.1878905296325684,0.17499999701976776,2.19140625,0.20000000298023224
4,2.184375047683716,0.17499999701976776,2.189453125,0.20000000298023224
5,2.180859327316284,0.17499999701976776,2.1875,0.20000000298023224
6,2.176953077316284,0.17499999701976776,2.1875,0.20000000298023224
7,2.173046827316284,0.17499999701976776,2.18359375,0.20000000298023224
8,2.1703124046325684,0.17499999701976776,2.18359375,0.20000000298023224
9,2.166015625,0.17499999701976776,2.18359375,0.20000000298023224
10,2.162890672683716,0.17499999701976776,2.18359375,0.20000000298023224
